MS3_id	male_tpm	chokepoint	mus_leth	dmel_leth	cel_leth	hsa_lower_75_qtl	sp_cov	sman_cov	sjap_cov	opvi_cov	closi_cov	fahe_cov	cel_cov	dmel_cov	mus_cov	sp_simil	sman_simil	sjap_simil	opvi_simil	closi_simil	fahe_simil	cel_simil	dmel_simil	mus_simil	ChCmpdOne	ChCmpdMore	DBCmpdOne	DBCmpdMore	uniqIpro
MS3_03461	1	0	0	0	0	1	0.857143	1	0.663492	0.8	0.985714	0.304762	0.87619	NA	0.857143	4.6	68.2	22.1	10.8	15.1	25.3	5.3	NA	4.6	0	0	0	0	0
MS3_03460	1	0	0	0	0	0	1	1	1	1	NA	0.631841	NA	NA	1	57.5	92.3	25	68.5	NA	46.8	NA	NA	54.4	0	0	0	0	1
MS3_03459	1	0	0	1	0	1	0.596721	0.961749	0.76612	0.878689	0.853552	0.172678	0.57923500000000006	0.478689	NA	28.3	79.3	63.5	44.3	45.4	11.7	24.6	22.3	NA	0	0	0	0	0
MS3_03458	1	0	0	0	0	1	NA	1	0.496732	0.934641	0.947712	0.895425	NA	NA	NA	NA	50.2	31	27	22.4	24.2	NA	NA	NA	0	0	0	0	0
MS3_03457	1	0	1	1	1	1	0.936404	1	0.991228	0.785088	0.986842	0.317982	0.877193	0.892544	0.894737	36.4	77.9	67.4	39.8	54.4	20.2	32	14.2	37.5	1	1	0	0	0
MS3_03456	1	0	0	1	0	1	NA	0.6	0.981818	0.636364	NA	0.872727	NA	0.954545	NA	NA	39.2	41.4	54.5	NA	36.8	NA	39.2	NA	0	0	0	0	0
MS3_03455	1	0	0	0	0	1	NA	0.74878	0.739024	0.868293	0.514634	0.563415	NA	NA	NA	NA	62.7	55.3	39.7	28.3	31.3	NA	NA	NA	0	0	0	0	0
MS3_03454	1	0	0	0	0	1	0.475728	0.369903	0.78835	0.670874	0.120388	0.140777	NA	0.490291	0.475728	23.1	35.1	59.8	35.4	8.8	10	NA	22.5	23.1	0	0	0	0	0
MS3_03453	1	0	0	1	1	0	0.90602800000000006	0.861702	0.741135	0.966312	0.829787	0.492908	0.640071	0.875887	0.909574	65.5	84.4	61.3	70.5	63.9	31	35.1	46.4	65.9	0	0	1	0	0
MS3_03452	1	0	0	0	0	1	NA	0.572391	0.535354	0.855219	0.821549	0.858586	NA	NA	NA	NA	26.1	39.6	40.6	37.8	37.8	NA	NA	NA	0	0	0	0	0
MS3_03451	1	0	0	1	0	0	1	1	0.773585	0.990566	0.886792	0.716981	0.981132	1	0.981132	59.6	98.1	65.7	39.7	12.1	51.8	26.6	41.8	59.5	0	0	0	0	1
MS3_03450	1	0	0	0	0	1	NA	NA	0.969697	0.979798	0.979798	NA	NA	NA	NA	NA	NA	57.4	10.7	5.2	NA	NA	NA	NA	0	0	0	0	0
MS3_03449	0	0	0	0	0	1	NA	0.978571	0.3	0.747619	0.82619	NA	NA	NA	NA	NA	42	20.6	25.1	15.6	NA	NA	NA	NA	0	0	0	0	0
MS3_03448	1	0	0	1	0	1	0.765542	0.834813	0.275311	0.765542	0.91119000000000006	0.783304	0.687389	0.765542	0.564831	22.4	43.7	21.2	18.2	22.8	30.6	20.9	22.4	18.2	0	0	0	0	0
MS3_03447	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	75.7	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03446	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03445	1	0	1	0	0	1	0.515679	1	0.979094	0.860627	0.801394	0.89547	0.74216	0.867596	0.536585	28.6	92.2	79	17.9	45.6	52.4	20.4	36.7	30.3	0	0	0	0	0
MS3_03444	1	0	0	0	0	1	0.745283	0.943396	0.801887	0.882075	0.896226	0.787736	NA	0.839623	0.816038	7.3	14.3	10.6	11.5	9	32.2	NA	5.2	7.9	0	0	0	0	0
MS3_03443	1	0	1	1	1	0	0.994475	1	0.994475	0.872928	0.944751	0.961326	0.994475	0.994475	0.994475	90.6	100	92.3	82.9	47.2	87.8	90.1	87.8	89.5	0	0	1	0	0
MS3_03442	0	0	0	0	0	1	NA	0.524752	NA	NA	NA	NA	NA	NA	NA	NA	9.7	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03441	1	0	0	0	0	1	0.18358	0.542759	0.876853	0.795895	0.693843	0.311288	0.124287	NA	0.18358	9.6	51.7	66.2	42.2	39.4	18.2	5.7	NA	9.6	0	0	0	0	0
MS3_03440	1	0	0	1	1	0	0.997389	1	0.840731	1	1	0.804178	0.986945	0.986945	0.997389	60.1	74.1	52.1	52.3	70.6	40	54.8	58.9	60.1	1	1	0	0	0
MS3_03438	1	0	0	0	0	1	NA	1	0.995575	NA	NA	NA	NA	NA	NA	NA	66.5	63.9	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03437	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	15.5	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03436	1	0	0	0	0	1	0.965517	0.965517	0.945813	0.418719	0.783251	0.945813	0.768473	NA	0.896552	23.9	72.7	70.4	13.4	20.4	57.5	17.6	NA	24.4	0	0	0	0	0
MS3_03435	1	1	1	1	0	1	0.743624	1	0.716779	0.954362	0.946309	0.932886	0.789262	0.888591	0.395973	38.3	88.6	58.3	62.8	62.8	60.2	38.8	41.4	25.2	0	0	0	0	1
MS3_03434	1	0	0	0	0	1	0.932312	0.819923	0.712644	0.748404	0.781609	0.243934	0.219668	0.885057	0.939974	28.3	44.8	31.7	29.3	24	15.4	10.8	20.7	28	0	0	0	0	0
MS3_03433	0	0	0	0	0	1	NA	1	0.717791	NA	NA	NA	NA	NA	NA	NA	53.1	35.3	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03432	1	0	0	1	0	1	0.757463	0.975746	0.880597	0.563433	NA	0.58209	0.723881	0.662313	0.755597	35.3	65	55.9	33.3	NA	30.2	30.8	26.1	36.1	0	0	0	0	0
MS3_03431	1	0	0	0	0	1	NA	0.933884	NA	NA	NA	NA	NA	NA	NA	NA	71.5	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03430	1	0	0	1	1	1	0.985294	0.988971	0.860294	0.988971	0.988971	0.952206	0.963235	0.970588	0.985294	41.8	50.1	56.1	37.1	49.6	42.6	37.7	41.6	41.8	0	0	0	0	0
MS3_03429	1	0	0	0	0	0	0.983146	0.870787	0.960674	0.966292	0.342697	NA	0.966292	0.994382	0.983146	50.3	81.8	52.3	54.5	24.7	NA	32.2	50.8	50.3	0	0	0	0	0
MS3_03428	0	0	0	0	0	1	NA	1	0.962264	0.830189	0.830189	NA	NA	NA	NA	NA	16	17.5	10.7	12.2	NA	NA	NA	NA	0	0	0	0	0
MS3_03427	1	0	0	1	0	1	0.982709	0.916427	0.795389	1	0.985591	0.991354	0.377522	0.489914	0.426513	72.2	42.5	71.1	62.1	43.6	51	19.6	24.4	20.2	0	0	0	0	0
MS3_03426	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	61.7	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03425	1	0	0	0	0	0	0.77551	1	1	0.979592	0.979592	0.843537	0.809524	0.77551	0.77551	70.7	100	84.5	78.3	94.6	23.6	60.6	70.7	65.8	0	0	0	0	0
MS3_03424	1	0	1	1	1	1	0.94	1	1	0.988	0.972	0.404	0.824	0.908	0.908	41	77.1	70.2	30.3	55	25.2	35	38.1	40.6	0	0	0	0	0
MS3_03423	1	0	1	0	0	1	0.558219	0.328767	0.952055	0.77911	0.52911	0.494863	0.443493	0.585616	0.556507	30.3	31.7	74.6	41.9	28.5	30.2	24	22.9	32	0	0	0	0	0
MS3_03422	1	0	0	1	0	1	0.771689	1	0.789954	0.899543	0.990868	0.684932	NA	0.771689	NA	1.6	70.9	66.4	26.9	31.7	46.6	NA	1.6	NA	0	0	0	0	0
MS3_03421	1	0	1	0	0	1	0.70283	0.875	0.856132	0.832547	0.832547	0.34434	0.705189	0.740566	0.70283	38.7	77.6	72.4	51.2	51.9	19.6	39.2	42.3	38.7	0	0	0	0	1
MS3_03420	1	0	0	1	0	1	0.972299	1	0.99723	0.975069	0.944598	0.939058	0.396122	0.385042	0.423823	74.2	51.7	90.6	62.5	43.5	48.7	20.3	17.6	21.5	0	0	0	0	0
MS3_03419	1	0	0	0	0	1	NA	0.863415	0.837398	0.839024	0.796748	0.434146	0.687805	0.671545	NA	NA	75.7	68.9	42.1	50.4	27.6	31.3	28.2	NA	0	0	0	0	0
MS3_03418	1	0	0	1	0	1	0.789495	0.928746	0.315147	0.828583	0.473534	0.0480456	0.357492	0.853827	0.705212	37.7	86	23.2	45.1	30.9	3.6	18.6	33.3	32.4	0	0	0	0	0
MS3_03417	1	0	0	1	0	1	0.736617	1	0.700214	0.991435	0.991435	0.976445	0.45182	0.374732	0.299786	50.5	99.6	64.7	76.7	76.3	75	24.2	18.9	13.7	0	0	0	0	0
MS3_03416	0	0	0	0	0	1	NA	0.216949	0.616949	0.857627	0.813559	NA	NA	NA	NA	NA	8.8	17	28.8	25	NA	NA	NA	NA	0	0	0	0	0
MS3_03415	1	0	0	0	0	1	0.905512	0.905512	0.905512	0.992126	NA	0.496063	0.866142	0.889764	0.905512	25.7	43.8	42.5	30.4	NA	29.7	29.7	21	25.7	0	0	0	0	1
MS3_03414	1	0	0	0	0	1	NA	0.995192	NA	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03413	1	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03412	1	0	1	0	0	0	0.842593	0.976496	0.897436	0.930199	0.967236	0.315527	0.83689499999999994	0.852564	0.842593	52.3	85.9	71.6	66.7	61.7	25.1	43.7	46.3	52.3	0	0	0	0	0
MS3_03411	1	0	0	0	0	1	NA	NA	0.943182	NA	NA	NA	NA	NA	NA	NA	NA	28.4	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03410	1	0	1	1	1	1	0.559513	0.997188	0.443299	0.842549	0.643861	0.571696	0.447048	0.559513	0.386129	25.5	95	39.1	52.1	22.4	30.6	24.2	25.5	19.9	1	1	0	0	0
MS3_03409	1	0	0	0	0	1	NA	0.913386	1	0.937008	0.937008	NA	NA	NA	NA	NA	50.7	53.4	23.2	23.6	NA	NA	NA	NA	0	0	0	0	0
MS3_03408	1	0	0	0	0	1	NA	0.768248	0.932482	NA	NA	NA	NA	NA	NA	NA	42	46.2	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03407	1	0	0	0	0	1	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	65.4	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03406	1	0	0	0	0	1	NA	0.951515	0.921212	NA	NA	NA	NA	NA	NA	NA	39.4	31.4	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03405	1	0	0	0	0	1	0.709677	0.983871	0.330645	0.725806	0.737903	0.754032	NA	NA	NA	34.9	78.4	15.1	33.4	34.1	29.7	NA	NA	NA	0	0	0	0	0
MS3_03404	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	71.3	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03403	1	0	0	1	0	1	0.915094	0.688679	0.377358	0.933962	0.946541	0.484277	0.915094	0.943396	0.91195	47.4	59.4	35.8	79.3	60.8	32.8	47.4	48.5	36.3	0	0	0	0	0
MS3_03402	1	0	0	0	0	1	NA	0.839695	NA	NA	NA	NA	NA	NA	NA	NA	35.1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03401	1	0	0	0	0	1	NA	0.942149	NA	NA	NA	NA	NA	NA	NA	NA	41.1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03400	1	0	0	0	0	1	0.68949800000000006	0.899543	0.789954	0.73516	0.899543	0.908676	NA	NA	NA	34.3	73.9	55.3	12.4	37.3	41.4	NA	NA	NA	0	0	0	0	0
MS3_03399	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03398	0	0	0	1	0	1	0.816434	0.998252	0.861888	0.905594	0.865385	0.547203	0.699301	0.816434	0.48951	29.2	51.2	76.8	36	17.9	35.1	28.8	29.2	20.7	0	0	1	0	0
MS3_03397	1	0	0	0	0	1	0.72314	1	0.946281	0.950413	0.77686	0.264463	NA	NA	0.731405	40.7	55.1	54.1	35	9	17.6	NA	NA	37.9	0	0	0	0	0
MS3_03396	0	0	0	0	0	1	NA	0.827751	NA	NA	NA	NA	NA	NA	NA	NA	46.7	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03395	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03394	1	0	0	0	0	1	NA	0.787103	0.851586	0.779939	0.801433	0.42784	NA	NA	NA	NA	62.6	50.4	31.3	36.8	22.2	NA	NA	NA	0	0	0	0	0
MS3_03393	1	0	1	1	1	0	0.954286	1	1	0.811429	0.417143	NA	0.948571	0.965714	0.954286	52	83	79.1	35.3	36.6	NA	55.9	55.7	52	0	0	0	0	0
MS3_03392	1	0	0	1	0	1	0.781353	0.958746	0.156766	0.549505	0.85396	0.209571	0.768152	0.750825	0.773927	37.5	87.9	12	34.2	50.1	11.9	35.8	35.7	37.7	1	1	1	0	0
MS3_03390	1	0	0	0	0	1	0.763571	0.943707	0.905911	0.264978	0.761962	0.061922	0.0969039	0.15199	0.763571	33.5	83.3	69.3	14.9	40.6	4.1	5.3	7.6	33.5	0	0	0	0	0
MS3_03389	1	0	1	1	0	1	0.566038	0.516691	0.818578	0.74020300000000006	0.718433	0.775036	0.519594	0.566038	0.492017	28.4	32.6	49.4	34.5	29	37	25.7	28.4	24.9	0	0	0	0	0
MS3_03388	1	0	0	0	0	1	NA	0.687966	0.802982	NA	0.896699	0.328009	NA	NA	NA	NA	62.3	53.5	NA	41.3	15.3	NA	NA	NA	0	0	0	0	0
MS3_03387	1	0	1	1	0	1	0.986842	1	0.921053	1	1	0.907895	1	1	0.934211	21.1	100	37.1	11.9	82.9	40.7	36.3	9.3	20.1	0	0	0	0	0
MS3_03386	0	0	0	1	0	1	0.719298	0.982456	0.995614	0.276316	0.635965	0.701754	0.486842	0.719298	0.508772	15.9	31.6	78.6	5.2	9.1	26.7	9	15.9	12.4	0	0	0	0	0
MS3_03385	1	0	0	0	0	1	NA	1	0.980198	0.970297	0.970297	0.980198	NA	NA	NA	NA	81.1	72.4	23.1	48.2	50	NA	NA	NA	0	0	0	0	0
MS3_03384	1	0	1	0	0	1	0.930958	0.405345	0.812918	0.886414	0.910913	0.875278	0.507795	0.614699	0.759465	21.5	19.4	33.8	32.5	39.2	40.7	23.8	22.3	17	0	0	0	0	0
MS3_03383	1	0	1	1	0	1	0.680863	0.936947	0.763827	0.858407	0.857301	0.867257	0.655973	0.711283	0.724004	33.6	85.1	66.7	51	48.5	52	32	33.9	33.6	0	0	0	0	0
MS3_03382	1	0	1	0	1	1	0.904459	1	1	NA	NA	NA	0.968153	0.904459	0.993631	25	59.1	86	NA	NA	NA	24.2	25	34.5	0	0	0	0	0
MS3_03381	1	0	1	1	1	0	1	1	1	0.997748	1	1	1	1	1	99.1	100	100	99.3	87.5	100	98	97.5	98.9	0	0	1	0	0
MS3_03380	0	0	0	1	1	0	0.750809	1	1	1	0.980583	1	1	1	1	60.5	68.5	68.5	33.1	45.7	68.5	67.6	67.3	68.1	0	0	1	1	0
MS3_03379	1	0	0	1	0	1	NA	0.846043	0.905036	0.697842	NA	0.358273	NA	0.676259	NA	NA	32.3	75.1	46.7	NA	21.9	NA	31.6	NA	0	0	0	0	0
MS3_03378	0	0	0	0	0	1	NA	0.861111	1	0.854167	0.881944	0.888889	NA	NA	NA	NA	23.7	25.2	14.6	16.6	19.1	NA	NA	NA	0	0	0	0	0
MS3_03377	1	0	1	1	0	1	0.812369	0.642558	0.640461	0.888889	0.909853	0.874214	NA	0.794549	0.743187	22.6	26.7	37.3	28.1	27	25.9	NA	16.7	20	0	0	0	0	0
MS3_03376	1	1	1	1	0	1	0.525714	0.717143	0.428571	0.945714	0.702857	0.628571	0.802857	0.8	0.537143	23.6	38.9	29.2	42.2	31.3	27.8	33.8	29.9	24.3	0	0	0	0	0
MS3_03375	1	0	0	1	1	0	0.935323	1	0.789386	0.981758	0.78607	0.742952	0.932007	0.927032	0.92869	49.3	91.8	72.4	75.7	56.4	56.8	48.8	44.4	49.3	0	0	1	0	0
MS3_03374	1	0	1	1	0	1	0.933702	0.994475	0.674033	0.878453	0.729282	0.679558	0.944751	0.961326	0.933702	14.9	61.5	48.8	23.9	44.3	44.1	17.5	16.6	14.9	0	0	0	0	0
MS3_03373	1	0	1	0	0	1	0.551136	0.909091	0.823864	0.920455	0.954545	0.784091	0.602273	0.579545	0.647727	9.1	50.4	21.9	14.3	17.6	41.1	10.9	10	13.9	0	0	0	0	0
MS3_03372	1	0	1	1	0	1	0.684083	0.789793	0.232078	0.856622	0.64034	0.204131	0.699878	0.687728	0.695018	42.9	78	20.3	59.9	37.9	12.8	43.4	42.4	43.6	0	0	0	0	0
MS3_03371	0	0	0	0	0	1	NA	1	NA	0.760331	NA	NA	NA	NA	NA	NA	31.9	NA	4.5	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03369	1	0	1	1	0	0	0.935094	0.909791	0.885589	0.775578	0.910891	0.268427	0.89879	0.937294	0.921892	74.2	90.5	72	67	78.4	24.4	69	71.5	73.9	1	1	0	0	0
MS3_03368	1	0	1	0	0	1	1	1	0.506667	1	1	0.582222	1	1	1	14.5	23	43.3	17.1	15.7	32	10.8	14.7	14.5	0	0	0	0	0
MS3_03367	0	0	1	0	0	1	0.832117	0.759124	0.759124	0.919708	NA	NA	0.824818	0.642336	0.832117	6.3	9.7	15.1	8.2	NA	NA	4.5	4.7	7.9	0	0	0	0	0
MS3_03366	1	0	0	1	0	0	0.927948	0.989083	0.99345	0.893013	0.997817	0.849345	0.941048	0.923581	0.927948	56.4	97.8	95.4	78.2	52.2	71.6	49.1	48.9	56.1	0	0	1	0	0
MS3_03365	1	0	0	1	0	1	0.92233	0.927184	0.927184	0.941748	0.941748	0.834951	0.966019	0.975728	0.990291	21.8	15.9	19	18.3	22	67	23.4	21.8	22.2	0	0	1	1	0
MS3_03364	1	0	0	0	0	1	NA	0.487013	0.87013	0.409091	0.86039	0.503247	NA	NA	NA	NA	46.9	63.6	19.4	43.8	26.6	NA	NA	NA	0	0	0	0	0
MS3_03363	0	0	0	0	0	1	0.96034	0.82153	0.898017	0.951841	0.997167	NA	NA	NA	0.898017	24.8	51.2	48	15.9	25.1	NA	NA	NA	22.6	0	0	0	0	0
MS3_03362	1	0	1	1	0	1	0.410311	0.525424	0.110169	0.607345	0.445621	0.116525	0.275424	0.431497	0.47387	24.2	50	5.5	24.3	29	8.5	18.1	26.5	26.8	0	0	0	0	0
MS3_03361	0	0	0	0	0	1	NA	0.921569	0.757353	0.713235	0.678922	0.89951	NA	NA	NA	NA	23	23	18.1	19.2	33.8	NA	NA	NA	0	0	0	0	0
MS3_03360	1	0	0	0	0	1	NA	0.992933	0.657244	0.946996	0.314488	0.770318	NA	NA	NA	NA	89.6	48.4	32	16	36.7	NA	NA	NA	0	0	0	0	0
MS3_03359	1	0	0	0	0	1	0.881944	0.694444	0.717014	0.921875	0.960069	NA	NA	NA	NA	34.7	56.8	51.1	24.8	37.2	NA	NA	NA	NA	0	0	0	0	0
MS3_03358	1	1	0	1	0	0	0.843836	1	1	0.958904	0.923288	0.30411	0.841096	0.827397	0.843836	53.3	94.5	84.8	61.3	58.5	17	50	49.3	51.3	0	0	0	0	0
MS3_03357	0	0	0	0	0	1	NA	0.490385	NA	NA	NA	NA	NA	NA	NA	NA	35.1	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03356	0	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	88	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03355	1	0	0	0	0	1	0.936364	1	0.986364	0.963636	0.927273	0.972727	0.881818	0.827273	0.904545	47.6	89.8	86.8	51.4	65.4	62.2	39	42.1	44.2	0	0	0	0	0
MS3_03354	1	0	0	0	0	1	NA	0.853211	NA	NA	NA	NA	NA	NA	NA	NA	67.9	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03353	1	0	1	1	0	1	0.729167	0.829861	0.885417	0.753472	0.75	0.711806	0.951389	0.975694	0.788194	6.6	14.1	8.8	15.3	14.9	34.7	7.1	8.6	6.6	0	0	0	0	0
MS3_03352	0	0	0	0	0	1	0.891192	0.906736	0.766839	0.797927	1	0.979275	0.84456	0.891192	0.865285	20.2	75	67.4	30.3	18.4	18.9	21.3	20.2	23.8	0	0	0	0	0
MS3_03351	1	0	0	0	0	1	NA	0.888112	NA	NA	NA	NA	NA	NA	NA	NA	72.9	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03350	1	0	1	1	0	1	0.609329	0.201166	0.830904	0.772595	0.819242	0.827988	NA	0.813411	0.609329	6.2	13.3	8.6	10.1	10.8	37.7	NA	9.3	8.8	0	0	0	0	0
MS3_03349	1	0	1	1	0	1	0.779601	0.73857	0.834701	0.826495	0.740914	0.132474	0.784291	0.770223	0.783118	21	67.8	22	26.7	23.8	9	17.7	20.5	30.2	0	0	0	0	1
MS3_03348	1	0	0	0	0	1	NA	0.83558	0.924528	0.245283	0.393531	0.74124	NA	NA	NA	NA	37.1	61.5	5.9	10	18.5	NA	NA	NA	0	0	0	0	0
MS3_03347	1	1	1	0	0	1	0.830882	0.887868	0.601103	0.917279	0.856618	0.917279	0.716912	0.895221	0.845588	40.9	87.7	53.6	63.8	43.3	65.6	11.6	37	39.9	0	0	0	0	0
MS3_03346	1	0	0	0	0	1	NA	0.87963	0.574074	0.824074	0.824074	0.796296	NA	NA	NA	NA	74.1	33.3	26.4	28.4	39.5	NA	NA	NA	0	0	0	0	0
MS3_03345	1	0	0	0	0	1	NA	0.771379	0.521815	0.816754	0.717277	0.109948	NA	NA	NA	NA	70.5	36.5	30.4	29.3	7	NA	NA	NA	0	0	0	0	0
MS3_03344	1	0	0	0	0	1	0.927273	1	0.509091	0.75	1	0.381818	NA	NA	0.927273	44.5	85.2	37.8	42.7	54.1	19.8	NA	NA	44.5	0	0	0	0	0
MS3_03343	1	0	0	0	0	1	NA	0.881818	NA	NA	NA	NA	NA	NA	NA	NA	50.6	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03342	1	0	0	0	0	1	NA	0.954774	NA	NA	0.929648	NA	NA	NA	NA	NA	20.8	NA	NA	32.2	NA	NA	NA	NA	0	0	0	0	0
MS3_03341	1	1	0	1	0	1	0.760997	0.997067	0.514663	0.870968	0.944282	0.304985	0.822581	0.85044	0.774194	36.5	94.9	44.1	60.8	66.2	22.6	36.3	39	36.9	0	0	0	0	0
MS3_03340	1	1	1	0	0	0	0.988889	1	0.633333	0.866667	NA	1	0.977778	1	0.988889	64.7	100	61.7	66.7	NA	81.7	61	64.7	64.7	0	0	0	0	1
MS3_03339	1	0	0	0	0	1	0.71639	1	0.644567	0.84530400000000006	0.839779	0.631676	0.644567	0.836096	0.52302	42	95.9	58	64	63.6	38.3	43.1	48.2	40.5	0	0	0	0	0
MS3_03338	1	0	0	0	0	1	NA	NA	NA	0.944056	NA	NA	NA	NA	NA	NA	NA	NA	25.7	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03337	1	0	0	0	0	1	NA	1	0.95114	0.7557	0.70684	0.859935	NA	NA	NA	NA	94.1	68.7	42.7	39.6	44.2	NA	NA	NA	0	0	0	0	0
MS3_03336	1	0	1	1	0	1	0.695473	0.41358	0.924897	0.935185	0.934156	0.253086	0.65535	0.608025	0.693416	46.6	39.9	83.6	63.9	66.1	21.2	27.7	39.4	45.4	0	0	0	0	0
MS3_03335	1	0	0	0	0	1	0.967655	0.991914	0.557951	1	0.733154	0.331536	0.989218	0.983827	0.991914	43.4	49.3	53.9	61.2	56.3	24.9	44.9	35.6	46.4	0	0	0	0	0
MS3_03334	1	0	0	1	0	1	0.39718	0.901293	0.890717	0.888367	0.878966	0.477086	0.816686	0.741481	0.39718	17.5	78.8	73.7	50.4	54.9	22.8	22.1	27.2	17.5	0	0	0	0	0
MS3_03333	1	0	0	0	0	1	NA	1	0.881579	1	1	0.993421	NA	NA	NA	NA	46.8	13.2	36.6	7.6	24.2	NA	NA	NA	0	0	0	0	0
MS3_03332	1	0	0	0	0	1	NA	0.980769	NA	NA	NA	NA	NA	NA	NA	NA	78.8	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03331	1	0	0	1	0	0	0.881356	0.70339	0.466102	0.923729	0.792373	0.716102	0.809322	0.872881	0.864407	53.7	50.2	41.9	60.9	58.6	24	45.5	25.8	53.6	0	0	1	0	0
MS3_03330	1	0	1	0	0	1	0.851752	1	0.561995	0.933962	0.880054	0.324798	0.74124	0.765499	0.824798	44.7	97.2	44.7	56.4	30.9	24.6	35.9	37.6	41.1	0	0	0	0	0
MS3_03329	1	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03328	1	0	0	0	0	1	NA	0.455696	0.835443	NA	NA	NA	NA	NA	NA	NA	11.5	14.3	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03327	1	0	0	0	0	1	NA	1	0.996364	NA	NA	NA	NA	NA	NA	NA	94.2	67.9	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_03326	1	1	1	1	0	0	0.976778	1	0.756168	0.988389	0.988389	0.21045	0.972424	0.986938	0.962264	77.9	99.3	73.4	62.4	87.7	20.3	73.8	74.7	76.4	1	1	0	0	0
MS3_03325	1	0	0	1	0	1	0.806122	1	0.908163	1	0.989796	0.530612	0.928571	1	0.806122	17.3	24.6	39.8	21.9	47.1	34.1	20.5	18.2	18.9	0	0	0	0	0
MS3_03324	1	1	1	0	1	1	0.772806	0.850258	0.969019	0.42685	0.924269	0.277108	0.826162	0.820998	0.826162	35.3	65.9	72.7	23.8	42.9	18.9	37.1	36.5	40.7	0	0	1	0	0
MS3_03323	0	0	1	0	0	1	0.964286	0.977679	1	0.946429	0.955357	0.879464	0.928571	0.915179	0.9375	18.4	26.4	43.9	19.7	12	52	17.9	17.6	17.6	0	0	0	0	0
MS3_03322	1	0	0	0	0	1	NA	1	1	0.987179	NA	0.987179	NA	NA	NA	NA	22.5	49.7	16.2	NA	68.9	NA	NA	NA	0	0	0	0	0
MS3_03321	1	0	0	0	0	1	0.704819	0.822289	0.39006	0.879518	0.874247	0.21988	0.528614	0.698042	0.704819	31.1	73.3	32.1	43	42.2	12.6	22.1	31.5	31.1	0	0	0	0	0
MS3_03320	1	0	1	1	0	1	0.972973	0.810811	0.972973	0.810811	0.810811	0.972973	0.972973	0.932432	0.932432	12.6	14.7	28.9	11.4	14.9	13.2	12.6	8.9	25.2	0	0	0	0	0
MS3_03319	0	0	0	0	0	1	NA	0.620751	0.484794	0.72093	0.722719	0.449016	NA	NA	NA	NA	58.1	32.3	27.6	22.5	21.9	NA	NA	NA	0	0	0	0	0
